"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold","Sample_id"
"1186",0.906125636341634,0.906124803450173,3.28124735822345,1087927.63398218,0,3,-587707.604741974,1175423.20948395,1175464.51238412,2426981.88302229,225418,225421,0.535,0.0313,3.2812255240225,"WildType_AT_wildtype_125",0.48,25
"1187",0.778278877500871,0.778277810117601,3.09258731372377,729146.59518119,0,3,-1058545.4596358,2117098.9192716,2117142.66775143,3973384.67673643,415448,415451,0.634,0.0076,3.09257614781168,"WildType_AT_wildtype_126",0.48,26
"1188",0.689396881983517,0.689391899658594,3.781962171798,138368.511218402,0,3,-342780.195461847,685568.390923694,685607.325107037,1783356.30397157,124682,124685,0.665,0.0147,3.78191667332279,"WildType_AT_wildtype_127",0.48,27
"1189",0.905945894511019,0.905945073636981,2.5327319696114,1103635.70161692,0,3,-538118.161746797,1076244.32349359,1076285.69217905,1469974.14971705,229156,229159,0.552,0.0137,2.53271539112053,"WildType_AT_wildtype_128",0.48,28
"1190",0.939288707304077,0.939288055773021,1.93044201566658,1441663.75120259,0,3,-387026.602242621,774061.204485243,774101.746399214,694508.997235441,186365,186368,0.444,0.0207,1.93042647826382,"WildType_AT_wildtype_129",0.48,29
"1191",0.841135018074914,0.841133524231845,2.21445079961517,563067.858729782,0,3,-470895.311801162,941798.623602324,941839.694079104,1043002.30500458,212693,212696,0.616,-0.0072,2.21443518254709,"WildType_AT_wildtype_130",0.48,30
"1192",0.857520659274941,0.857519394147005,2.02369783809245,677813.393271043,0,3,-478386.344447253,956780.688894507,956821.988652659,922441.391536025,225241,225244,0.64,0.0131,2.02368436134339,"WildType_AT_wildtype_131",0.48,31
"1193",0.898832718600684,0.898831977019245,2.59495554961106,1212048.56558548,0,3,-647325.423541893,1294658.84708379,1294700.91372038,1837261.90561673,272842,272845,0.846,0.0087,2.59494128347453,"WildType_AT_wildtype_132",0.48,32
"1194",0.875238447649054,0.87523796358276,3.30800110885633,1808096.24368857,0,3,-1348113.93700374,2696235.87400748,2696280.48539158,5640754.71628231,515473,515476,0.448,-0.0166,3.30799148278474,"WildType_AT_wildtype_133",0.48,33
"1195",0.87130934602637,0.871308181109885,1.91676780067266,747958.636483028,0,3,-457265.741148437,914539.482296875,914580.705009406,811747.991241816,220944,220947,0.838,0.0118,1.91675478777156,"WildType_AT_wildtype_134",0.48,34
"1196",0.924661143992328,0.924657766628451,1.30993779437892,273781.913239252,0,3,-75352.9625688151,150713.92513763,150748.748618555,76554.8144396992,44614,44617,0.703,0.0183,1.30989375422108,"WildType_AT_wildtype_135",0.48,35
"1197",0.855625733402228,0.855623217930073,2.46916500427679,340145.181776542,0,3,-266639.489467857,533286.978935713,533325.582444009,699842.799412027,114789,114792,0.592,0.0194,2.46913273920862,"WildType_AT_wildtype_136",0.48,36
"1198",0.827016207150506,0.827014727765126,2.47043310467316,559026.889173036,0,3,-543337.571564154,1086683.14312831,1086724.59307421,1427250.76697045,233859,233862,0.772,0.0133,2.47041725916795,"WildType_AT_wildtype_137",0.48,37
"1199",0.856130832102769,0.856129870143617,2.54404367748782,889986.67973464,0,3,-703736.1340545,1407480.268109,1407522.70250944,1935932.55417001,299117,299120,0.207,0.0236,2.54403091981503,"WildType_AT_wildtype_138",0.48,38
"1200",0.915554273022949,0.915553307504098,2.32557430115364,948251.059189274,0,3,-395839.516749573,791687.033499146,791727.321972371,946035.331503665,174923,174926,0.242,-0.0133,2.32555435914154,"WildType_AT_wildtype_139",0.48,39
"1201",0.877889725265605,0.877888256623176,2.35241720609121,597755.933036556,0,3,-378212.294447005,756432.58889401,756472.674920297,920226.695457658,166290,166293,0.907,0.0188,2.35239598666692,"WildType_AT_wildtype_140",0.48,40
"1202",0.928415242560764,0.928414384945019,2.37845733853077,1082553.86846433,0,3,-381526.183148078,763060.366296155,763100.467903058,944383.824354228,166939,166942,0.722,0.0164,2.37843596762329,"WildType_AT_wildtype_141",0.48,41
"1203",0.870856737586228,0.870855222575964,2.21113180288209,574819.034816158,0,3,-377193.489952299,754394.979904599,754435.165585367,833518.869818935,170485,170488,0.734,0.0168,2.21111234865484,"WildType_AT_wildtype_142",0.48,42
"1204",0.932665647632061,0.932664115059258,1.44160850494242,608562.050728944,0,3,-156827.055604101,313662.111208202,313699.645845199,182616.594848449,87871,87874,0.849,0.0096,1.44158389662581,"WildType_AT_wildtype_143",0.48,43
"1205",0.868936846019701,0.868934647618997,3.00000996579679,395258.627954022,0,3,-300186.620979498,600381.241958996,600419.997466095,1073122.12964252,119235,119238,0.839,0.0137,2.99997222578728,"WildType_AT_wildtype_101",0.52,1
"1206",0.962911820463086,0.962910951276783,1.29204796362859,1107831.33311424,0,3,-142962.282497048,285932.564994095,285969.982728934,142465.566826635,85340,85343,0.814,0.0114,1.29202525422093,"WildType_AT_wildtype_102",0.52,2
"1207",0.806373943166095,0.806370769020478,2.15430542780139,254044.407614367,0,3,-266751.073513911,533510.147027822,533548.994297048,566215.170966805,122002,122005,0.762,0.0041,2.15427894136226,"WildType_AT_wildtype_103",0.52,3
"1208",0.930293126549065,0.930292242869244,2.066552348689,1052749.08946618,0,3,-338382.496440056,676772.992880111,676812.868403625,673757.300286463,157765,157768,0.575,0.0187,2.06653270057748,"WildType_AT_wildtype_104",0.52,4
"1209",0.927400177085792,0.927398483815208,1.47217698960874,547697.56586913,0,3,-154842.849906833,309693.699813666,309731.13676571,185848.578663981,85751,85754,0.75,-0.0115,1.47215123821757,"WildType_AT_wildtype_105",0.52,5
"1210",0.949182900627392,0.949182301149996,1.89474149810721,1583350.61026044,0,3,-348917.429841125,697842.859682249,697883.023082507,608649.107641194,169538,169541,0.701,0.0194,1.89472473446408,"WildType_AT_wildtype_106",0.52,6
"1211",0.95133718605501,0.951336424979087,1.56896284964151,1249989.86035879,0,3,-239055.142394572,478118.284789143,478157.320242114,314792.627239816,127879,127882,0.553,0.019,1.56894444628469,"WildType_AT_wildtype_107",0.52,7
"1212",0.905481399910864,0.905480859872468,2.78479258164902,1676698.18877708,0,3,-855202.50064958,1710413.00129916,1710456.06459,2714615.62605039,350044,350047,0.641,-0.0175,2.78478064840056,"WildType_AT_wildtype_108",0.52,8
"1213",0.875818016030245,0.875817033896412,3.44117413298751,891750.17361497,0,3,-671345.273408798,1342698.5468176,1342740.30957807,2994547.57345541,252882,252885,0.564,0.0165,3.44115372143084,"WildType_AT_wildtype_109",0.52,9
"1214",0.906319195294126,0.906318178212947,2.88341122784291,891098.187538516,0,3,-456474.599751968,912957.199503935,912997.695004407,1531574.61979491,184215,184218,0.12,-0.0182,2.88338774949416,"WildType_AT_wildtype_110",0.52,10
"1215",0.946514353043616,0.946513411494362,2.01817685427913,1005273.3284285,0,3,-240991.035965336,481990.071930671,482028.634213946,462745.972254597,113612,113615,0.571,0.0248,2.01815020915952,"WildType_AT_wildtype_111",0.52,11
