"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"219",0.684787761877953,0.684739095483307,3.39712020044683,14071.0600581636,0,3,-34229.1654409265,68466.3308818531,68496.2084476996,149494.673951501,12954,12957,0.664,-0.0128,3.39672690143533,"YouToo_AT_172",0.52
"220",0.784721134112589,0.784664741482363,1.83156233923017,13915.3135962799,0,3,-15458.635640202,30925.2712804041,30953.0348446752,25612.5282999828,7635,7638,0.411,-0.0126,1.83120260980723,"YouToo_AT_19",0.52
"221",0.787536735024695,0.787500360557142,2.48456673529974,21650.8113523244,0,3,-27213.2951140826,54434.5902281652,54464.0544731531,72113.8254937297,11682,11685,0.774,0.014,2.48424777172755,"YouToo_AT_21",0.52
"222",0.582024514423541,0.581898123287896,3.06595454631865,4604.94726513467,0,3,-16801.031141063,33610.0622821259,33637.251871622,62172.1111305285,6614,6617,0.12,-0.0099,3.06525944986997,"YouToo_AT_24",0.52
"223",0.0432532951871604,0.0432068928443704,7.27443847606519,932.136021300357,0,3,-140350.804655696,280709.609311392,280744.117967144,2182157.09769303,41237,41240,0.05,-0.0058,7.27417388207482,"YouToo_AT_317",0.52
"224",0.689116051019389,0.689098868465419,4.91954332989983,40105.5659257321,0,3,-109005.349739131,218018.699478261,218052.685520198,875770.191314336,36186,36189,0.269,-0.0227,4.91933941523145,"YouToo_AT_318",0.52
"225",0.548208838781744,0.548194024256758,5.7359543697386,37004.8205609558,0,3,-193093.090758021,386194.181516042,386230.255770311,2006741.2162274,60993,60996,0.119,-0.0222,5.7358133106962,"YouToo_AT_319",0.52
"226",0.426727536363747,0.426715926370053,7.3116056186758,36755.1910537439,0,3,-336605.408374017,673218.816748034,673256.818458803,5279400.49928495,98755,98758,0.012,-0.0186,7.31149456446531,"YouToo_AT_320",0.52
"227",0.740927709370223,0.740909659325589,2.50747922497024,41048.5250535261,0,3,-67126.3571005295,134260.714201059,134293.774064825,180487.598939348,28706,28709,0.434,0.0175,2.50734820971016,"YouToo_AT_321",0.52
"228",0.832169422581718,0.832145542306047,2.54302586860398,34847.5634885543,0,3,-33069.3898272205,66146.7796544411,66176.9837265974,90899.8788692761,14056,14059,0.634,-0.0133,2.54275453050615,"YouToo_AT_323",0.52
