"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold","Sample_id"
"63",0.744998095491209,0.744990968551452,5.49540448761417,104532.677542244,0,3,-223479.066650202,446966.133300405,447002.846634243,2161074.10772698,71560,71563,0.735,0.0144,5.49528929969411,"YouToo_AT_333",0.42,28
"64",0.220574268163224,0.220525730005805,5.85434394023374,4544.34778515472,0,3,-102333.567633094,204675.135266188,204708.644078326,1100722.68284223,32116,32119,0.163,0.0062,5.85407052820429,"YouToo_AT_334",0.42,29
"65",0.285842766421289,0.285830811898175,6.43139640735999,23910.846437912,0,3,-391915.018752595,783838.037505191,783876.801189236,4941993.11990333,119479,119482,0.191,0.01,6.43131566586614,"YouToo_AT_335",0.42,30
"66",0.335492657997659,0.335486942420049,8.23432441362822,58697.9446049755,0,3,-820182.854285622,1640373.70857124,1640415.13563495,15766148.0150769,232525,232528,0.226,-0.0117,8.23427129518029,"YouToo_AT_336",0.42,31
"67",0.0973484266045732,0.0973228835969924,6.94712547681142,3811.15756617496,0,3,-237290.096666409,474588.193332819,474624.857004524,3411052.41530778,70677,70680,0.12,0.0061,6.94697804049572,"YouToo_AT_337",0.42,32
"68",0.086599112512242,0.0865775908495223,7.10095235435818,4023.81143316036,0,3,-286839.128344822,573686.256689644,573723.652900357,4280049.59293153,84882,84885,0.101,-0.0046,7.10082687255758,"YouToo_AT_338",0.42,33
"69",0.00907587682177707,0.00906027859543301,7.38975131950452,581.853130070741,2.84838310875891e-252,3,-434417.365221473,868842.730442946,868881.740070244,6938327.99141867,127056,127059,0.041,-0.0013,7.38966407899098,"YouToo_AT_339",0.42,34
"70",0.277689380541142,0.277680654559052,6.90017776629856,31823.2810563896,0,3,-554694.862297372,1109397.72459474,1109437.79287805,7882432.07815238,165554,165557,0.113,0.0118,6.90011524817164,"YouToo_AT_340",0.42,35
"71",0.249069691761941,0.248985459534433,4.73514735486742,2956.94058116746,0,3,-53032.974828195,106073.94965639,106105.1048802,399777.49302125,17830,17833,0.199,0.0082,4.73474904724808,"YouToo_AT_01",0.44,1
"72",0.346642575243318,0.34658710490119,4.94097533699881,6249.15156359317,0,3,-71067.2700979478,142142.540195896,142174.809418447,575102.630624524,23557,23560,0.341,-0.0089,4.94066074875797,"YouToo_AT_02",0.44,2
"73",0.109143367847351,0.109037809860248,5.44081713873072,1033.96598251949,0,3,-52549.9339332377,105107.867866475,105138.803879454,499660.447903212,16879,16882,0.184,-0.0073,5.4403336895949,"YouToo_AT_03",0.44,3
"74",3.93411871081499e-06,-7.83091632927668e-05,6.94502371296152,0.0478351375939093,0.953291025660192,3,-81643.219498182,163294.438996364,163326.835378179,1172938.71165715,24318,24321,0.099,0,6.94459536475048,"YouToo_AT_04",0.44,4
"75",0.0129805096858753,0.0128717112411757,6.32177937373956,119.307860711832,3.33434045920917e-52,3,-59211.0584133464,118430.116826693,118461.34186884,725123.044905134,18144,18147,0.036,-0.0018,6.32125680466458,"YouToo_AT_05",0.44,5
"76",0.641391056699561,0.64137211825361,4.35132244484086,33867.1429729501,0,3,-109432.330241092,218872.660482183,218906.828562742,717049.779815635,37871,37874,0.524,-0.0133,4.35115010727623,"YouToo_AT_06",0.44,6
"77",0.532686248080182,0.532647119406321,3.93445991862239,13613.705641415,0,3,-66618.0445762803,133244.089152561,133276.413846084,369754.679296865,23886,23889,0.306,-0.0106,3.93421286453163,"YouToo_AT_112",0.44,7
"78",0.8062706411056,0.806254733616262,2.47123919316799,50684.9713370334,0,3,-56602.8150158767,113213.630031753,113246.032822641,148748.762860887,24357,24360,0.645,-0.0143,2.47108701858161,"YouToo_AT_152",0.44,8
"79",0.631634684397838,0.631593299686502,3.70096745452382,15262.5127494282,0,3,-48562.2212507038,97132.4425014076,97163.5914397905,243836.844090311,17802,17805,0.603,-0.0122,3.70065564969117,"YouToo_AT_172",0.44,9
"80",0.736278243034973,0.736226749965176,2.08484739760748,14298.5890322416,0,3,-22064.6357441831,44137.2714883663,44166.2100590243,44522.1077602352,10243,10246,0.368,-0.0119,2.0845421565335,"YouToo_AT_19",0.44,10
"81",0.758537764054707,0.758504281112747,2.75249908987378,22654.4538696307,0,3,-35074.5656937812,70157.1313875623,70187.4385372146,109272.271631001,14423,14426,0.751,-0.0141,2.75221287309099,"YouToo_AT_21",0.44,11
"82",0.545007104727867,0.544914097185906,3.18749018213246,5859.81623896363,0,3,-25231.0726923077,50470.1453846153,50498.900625629,99406.3563810913,9784,9787,0.1,-0.0097,3.18700161549036,"YouToo_AT_24",0.44,12
"83",0.0377078222062183,0.0376769651676013,7.19791497847561,1222.01688483851,0,3,-211616.636677977,423241.273355953,423277.436971157,3231440.2649104,62371,62374,0.043,-0.0053,7.19774187746725,"YouToo_AT_317",0.44,13
"84",0.660014190028157,0.66000167191074,5.06516011973484,52724.7163508214,0,3,-165209.317680559,330426.635361117,330462.246099439,1393599.95528712,54319,54322,0.25,-0.0222,5.06502025292064,"YouToo_AT_318",0.44,14
"85",0.505481722010262,0.505470656857425,6.0023824127616,45682.3081869795,0,3,-287025.436966868,574058.873933737,574096.476811134,3220343.87372656,89383,89386,0.113,-0.0216,6.00228168502833,"YouToo_AT_319",0.44,15
"86",0.425253905109018,0.425246079365314,7.37784605609671,54340.3823541345,0,3,-501979.945569274,1003967.89113855,1004007.48086846,7995388.70902015,146886,146889,0.01,-0.0188,7.37777071467842,"YouToo_AT_320",0.44,16
"87",0.745526336168526,0.74551531689194,2.50203341536064,67656.558973858,0,3,-107900.293816928,215808.587633857,215843.54970827,289138.527749301,46187,46190,0.44,0.0176,2.50195216160302,"YouToo_AT_321",0.44,17
"88",0.805679297938673,0.805660540208854,2.70311121308628,42951.8553528156,0,3,-50007.7716543272,100023.543308654,100055.299113522,151389.80116185,20719,20722,0.599,-0.0132,2.70291553633777,"YouToo_AT_323",0.44,18
"89",0.171092549669514,0.171070107339736,5.76571138222817,7623.65366546529,0,3,-234239.963479083,468487.926958167,468524.767368893,2455692.00738689,73870,73873,0.175,-0.0131,5.76559430758817,"YouToo_AT_324",0.44,19
"90",0.00852447096960045,0.0085030870628372,7.26312126487972,398.639550012425,4.10257718863771e-173,3,-315456.217178178,630920.434356355,630958.184318191,4891831.99896961,92731,92734,0.007,0.0029,7.26300378078531,"YouToo_AT_325",0.44,20
"91",0.314735752446228,0.314716393331953,6.99279945259522,16257.7558029411,0,3,-238150.193156311,476308.386312622,476345.056656745,3461821.99202158,70795,70798,0.009,0.0187,6.9926512943097,"YouToo_AT_326",0.44,21
"92",0.700427187421594,0.700419631705423,6.04335198167173,92701.6276993316,0,3,-255177.760228585,510363.520457171,510400.644430801,2896093.21541846,79297,79300,0.002,0.039,6.04323766750138,"YouToo_AT_327",0.44,22
"93",0.484599014820153,0.484586673138077,5.78043596540666,39265.2323915187,0,3,-265058.208319437,530124.416638875,530161.748243943,2790757.33151783,83522,83525,0.247,0.0213,5.78033215538803,"YouToo_AT_328",0.44,23
"94",0.600147635705811,0.600144512652177,8.3897003158837,192166.932172922,0,3,-908001.117601587,1816010.23520317,1816052.04799643,18023665.4355672,256065,256068,0.03,-0.0313,8.3896511703937,"YouToo_AT_329",0.44,24
"95",0.71143798186071,0.711429542524068,4.0215699874812,84300.225482309,0,3,-192210.55845225,384429.1169045,384465.648715099,1105992.32585447,68385,68388,0.299,0.0198,4.02148177871448,"YouToo_AT_330",0.44,25
"96",0.266332012445054,0.266322051235488,7.86099340857962,26736.9148979534,0,3,-512755.775622107,1025519.55124421,1025559.15236786,9102744.4946484,147305,147308,0.112,-0.0156,7.86091336167009,"YouToo_AT_331",0.44,26
"97",0.393786142085957,0.393775068270895,6.58255124834472,35560.1154523066,0,3,-361680.184965413,723368.369930825,723406.784248292,4744026.29287765,109486,109489,0.051,-0.0196,6.58246106673278,"YouToo_AT_332",0.44,27
"98",0.746822729762239,0.746815012825204,5.46555517106022,96777.0925684983,0,3,-204559.448549244,409126.897098488,409163.263580757,1960100.39900369,65616,65619,0.737,0.0144,5.46543023123391,"YouToo_AT_333",0.44,28
"99",0.231685557525218,0.231633738921153,5.770862681774,4471.08836111612,0,3,-94063.3896286305,188134.779257261,188167.969071118,987562.89454896,29654,29657,0.172,0.0063,5.77057079409339,"YouToo_AT_334",0.44,29
"100",0.285664599003221,0.28565161332982,6.42646181773752,21998.4432200058,0,3,-360800.538379567,721609.076759134,721647.510501633,4543719.95325061,110019,110022,0.189,0.01,6.42637420109322,"YouToo_AT_335",0.44,30
"101",0.339053615385798,0.339047470705564,8.21987426691864,55178.398633114,0,3,-758441.430555491,1516890.86111098,1516931.97712068,14535410.0778689,215128,215131,0.229,-0.0118,8.2198169536798,"YouToo_AT_336",0.44,31
"102",0.0986049432445673,0.0985771004962082,6.92077623194704,3541.49461010121,0,3,-217142.160752347,434292.321504695,434328.634784163,3101292.15436757,64749,64752,0.119,0.0061,6.92061590817955,"YouToo_AT_337",0.44,32
"103",0.0900559168376188,0.0900325774574799,7.0674144136409,3858.5393571707,0,3,-263130.054681686,526268.109363372,526305.166091431,3894722.3178805,77975,77978,0.101,-0.0047,7.06727846217273,"YouToo_AT_338",0.44,33
