"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","Sample_id","threshold"
"74",0.858728127090192,0.858726935967862,2.05938113744983,720940.330779281,0,3,-507948.863946907,1015905.72789381,1015947.23471509,1006011.14715956,237208,237211,0.639,0.0132,2.05936811494467,"WildType_AT_wildtype_131",31,0.46
"75",0.897126378155941,0.897125660916717,2.6192659798464,1250804.95964221,0,3,-683258.15985966,1366524.31971932,1366566.58675943,1968018.59880462,286860,286863,0.844,0.0086,2.61925228372929,"WildType_AT_wildtype_132",32,0.46
"76",0.87028151709533,0.87028103685127,3.37986747716963,1812165.08378851,0,3,-1424442.38240958,2848892.76481917,2848937.56376095,6171193.9955554,540219,540222,0.439,-0.0166,3.37985809249397,"WildType_AT_wildtype_133",33,0.46
"77",0.868292096696289,0.868290954811005,1.95307503175127,760402.213162935,0,3,-481754.309096801,963516.618193602,963558.013479311,879948.412244116,230685,230688,0.835,0.0118,1.95306233225207,"WildType_AT_wildtype_134",34,0.46
"78",0.924547041752868,0.924543814854194,1.35101014486961,286512.572946181,0,3,-80429.6901779745,160867.380355949,160902.392173898,85356.8066656967,46765,46768,0.694,0.0184,1.3509668129393,"WildType_AT_wildtype_135",35,0.46
"79",0.859385172495361,0.859382877305162,2.4938297435859,374428.739324742,0,3,-285838.349685912,571684.699371824,571723.563914466,762036.957377928,122530,122533,0.594,0.0195,2.49379921493229,"WildType_AT_wildtype_136",36,0.46
"80",0.822567672620944,0.822566235945203,2.5126972292993,572549.287971654,0,3,-578067.821832954,1156143.64366591,1156185.31235373,1559496.15402318,247004,247007,0.768,0.0133,2.51268197039049,"WildType_AT_wildtype_137",37,0.46
"81",0.852467369735149,0.85246642572267,2.59335383121845,903025.530497669,0,3,-741375.565659788,1482759.13131958,1482801.74162887,2102150.93580842,312565,312568,0.199,0.0236,2.59334138579831,"WildType_AT_wildtype_138",38,0.46
"82",0.91442468833926,0.914423764593863,2.35349537434729,989909.873203166,0,3,-421485.432590896,842978.865181792,843019.383718863,1026249.35265181,185279,185282,0.237,-0.0133,2.35347632091872,"WildType_AT_wildtype_139",39,0.46
"83",0.879095242987622,0.879093860452651,2.39429051298539,635857.509181888,0,3,-400887.509192199,801783.018384397,801823.30640026,1002653.67077519,174903,174906,0.904,0.0189,2.39426997937779,"WildType_AT_wildtype_140",40,0.46
