"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"309",0.920501112257672,0.920500422381741,2.49234733247415,1334299.5032395,0,3,-537506.215604465,1075020.43120893,1075061.82281699,1431651.08105069,230473,693,0.495,0.0176,2.49233111155239,8,0.75
"310",0.897422068331898,0.897420731010094,3.02704938796082,671059.176276369,0,3,-387595.515007706,775199.030015412,775238.793518906,1405681.79898739,153408,693,0.495,0.0171,3.0270197903682,9,0.75
"311",0.916310010731426,0.916308582562427,2.68499483842684,641597.745956682,0,3,-282058.865321672,564125.730643344,564164.417260227,844910.712297508,117199,693,0.495,-0.0184,2.68496047452494,10,0.75
"312",0.953684867361331,0.95368353147634,1.76812027776849,713897.43411448,0,3,-137911.70867356,275831.41734712,275868.004629054,216774.127616935,69340,693,0.495,0.0249,1.76808203008519,11,0.75
"313",0.905068363187178,0.90506690065291,2.16166262056483,618835.66278278,0,3,-284282.627656342,568573.255312684,568612.350960114,606611.640147239,129818,693,0.495,0.0174,2.1616376437686,12,0.75
"314",0.937627354463186,0.93762664840306,2.09486976217515,1327970.97434381,0,3,-381352.056439001,762712.112878002,762752.441282505,775347.749383016,176678,693,0.495,0.013,2.09485197691254,13,0.75
"315",0.90052218771843,0.900520044608346,2.10197233257099,420194.088407433,0,3,-200697.047815805,401402.09563161,401439.850076881,410171.737412799,92835,693,0.495,0.0169,2.10193837035756,14,0.75
"316",0.949744516936906,0.949742809454257,1.45224390511893,556224.988617678,0,3,-105492.806010815,210993.61202163,211029.544233343,124147.012568757,58865,693,0.495,0.0109,1.4522069004031,15,0.75
"317",0.917328024741543,0.9173250030498,1.77982868746139,303580.941600267,0,3,-109193.824031494,218395.648062988,218431.288147394,173338.309585044,54719,693,0.495,0.012,1.77977989941229,16,0.75
"318",0.911674767783368,0.911673160028445,1.48686267169285,567048.344632416,0,3,-199491.933158373,398991.866316747,399030.294784096,242905.110655933,109874,693,0.495,-0.0059,1.48684237345727,17,0.75
"319",0.883386322247604,0.8833849090825,2.75158409273672,625111.8995963,0,3,-401234.633435209,802477.266870418,802517.322691482,1249545.75558705,165039,693,0.495,0.0168,2.75155908458792,18,0.75
"320",0.877681612134178,0.877680241128463,3.52326405134119,640173.562108129,0,3,-477916.38099069,955840.761981381,955881.129989721,2214995.58228912,178436,693,0.495,0.021,3.52323443383442,19,0.75
"321",0.755576851815157,0.755572692022987,5.08635526235381,181638.125427491,0,3,-357905.66571561,715819.331431219,715858.028886463,3040283.46511527,117517,693,0.495,-0.0247,5.08629034079506,20,0.75
"322",0.934924266619,0.934921218218326,1.40530143242653,306693.367015917,0,3,-75112.4097520656,150232.819504131,150267.46713357,84317.1649917686,42695,693,0.495,0.0174,1.40525206268611,21,0.75
"323",0.780730502913736,0.780725610252698,2.50794462449382,159571.753862402,0,3,-209601.170073621,419210.340147242,419247.954151833,563766.120221324,89632,693,0.495,-0.0128,2.5079026548568,22,0.75
"324",0.8731581767476,0.873156607961793,2.89691920394189,556582.149589418,0,3,-401457.540591898,802923.081183796,802963.055423342,1357067.92433897,161707,693,0.495,-0.0282,2.89689233238812,23,0.75
"325",0.935700481242415,0.935698916110819,1.43523212533711,597841.410999778,0,3,-146279.325104724,292566.650209449,292603.916294292,169250.964852017,82165,693,0.495,0.0216,1.43520592453097,24,0.75
"326",0.914836715006032,0.914835439371348,3.00191270528194,717161.994786854,0,3,-336242.095859164,672492.191718328,672531.399924306,1203239.82937025,133523,693,0.495,0.0311,3.00187898230402,25,0.75
"327",0.835109046392932,0.835107781256275,2.61912878964112,660093.944671286,0,3,-620861.927221476,1241731.85444295,1241773.73851572,1788146.4903766,260669,693,0.495,0.0079,2.61911371819314,26,0.75
"328",0.690848880350783,0.690840305919508,3.36755404109318,80570.810836171,0,3,-189881.058253098,379770.116506196,379806.860464645,817757.702041344,72110,693,0.495,0.0138,3.36748399292436,27,0.75
"329",0.909648128291754,0.909646744097868,2.26371358600407,657168.144981517,0,3,-291903.378862849,583814.757725698,583853.875802634,668980.066691028,130548,693,0.495,0.0132,2.2636875763229,28,0.75
"330",0.952535461348471,0.952534574798817,1.4949352887138,1074429.90590961,0,3,-194993.477270012,389994.954540024,390033.279866014,239299.054393118,107077,693,0.495,0.02,1.49491434718747,29,0.75
"331",0.847012315442277,0.847009888260659,2.0062648802532,348969.483452104,0,3,-266652.859354694,533313.718709388,533352.696921091,507412.001110632,126062,693,0.495,-0.0073,2.00624100832027,30,0.75
"332",0.828624497460073,0.828621990412528,1.80735493189222,330518.062649766,0,3,-274911.457162117,549830.914324235,549870.217026992,446583.901850208,136715,693,0.495,0.0123,1.80733510240912,31,0.75
"333",0.910382576923445,0.910381484620816,2.41832373295709,833452.701140387,0,3,-377740.443606543,755488.887213086,755528.919943186,959640.004872187,164089,693,0.495,0.0088,2.41830162644258,32,0.75
"334",0.91300219672553,0.913001620457106,2.75988651077476,1584334.9365881,0,3,-734954.268077543,1469916.53615509,1469959.00806299,2299830.90953076,301935,693,0.495,0.0168,2.75987279988031,33,0.75
"335",0.890757902556864,0.890756405187252,1.64767836281818,594881.781474089,0,3,-279908.087501387,559824.175002775,559863.738120932,396128.315874799,145912,693,0.495,0.0117,1.64766142466756,34,0.75
"336",0.900530323536923,0.900523451473884,0.986262004924314,131042.209359892,0,3,-40679.1085274016,81366.2170548032,81399.3106330641,28159.0611785023,28949,693,0.495,0.0173,0.98621090547236,35,0.75
"337",0.815515725071461,0.815509571698494,2.31224485996874,132531.496046686,0,3,-135348.942655816,270705.885311633,270741.891376983,320585.411448,59962,693,0.495,0.0184,2.31218701938389,36,0.75
"338",0.875332695435281,0.875330842445424,2.01235428759832,472389.361603769,0,3,-285031.511654138,570071.023308276,570110.262399904,544902.010297836,134558,693,0.495,0.0139,2.01233185503424,37,0.75
"339",0.883894550600229,0.883893209054122,2.082865946536,658862.595784403,0,3,-372617.222283411,745242.444566822,745282.690950245,750930.311775114,173092,693,0.495,0.0234,2.0828478968381,38,0.75
"340",0.926626443024792,0.92662492629011,2.01383604034728,610935.092364592,0,3,-205020.401578108,410048.803156217,410086.722905373,392381.180119802,96752,693,0.495,-0.0137,2.01380481945455,39,0.75
"341",0.877477033413805,0.877474553693777,1.98557240801614,353861.332523933,0,3,-208005.673756249,416019.347512497,416057.351855098,389597.63135828,98820,693,0.495,0.0178,1.98554226947333,40,0.75
"342",0.934119559184368,0.934118075557731,1.94847437031278,629619.026710275,0,3,-185261.105795214,370530.211590428,370567.788743687,337171.816136518,88810,693,0.495,0.0165,1.94844146143415,41,0.75
"343",0.86116044260176,0.861157858290141,2.05682916427865,333226.239591306,0,3,-229954.824501733,459917.649003465,459955.9881643,454563.729282453,107448,693,0.495,0.0167,2.05680045104861,42,0.75
